To Date,AQI,Battery (%),CO₂ (ppm),CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,PM₁ (µg/m³ ),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2021-05-04 00:59:00,16,0,0,1.6,7.41,0.67,17.72,7.44,9.96,23.63,69.78,3065.51,87.25,48.73,0,0,23,0.53,254.5,1.78,Secondary Runway 01,,May,5,Tuesday,1,0,2021,2021-05-04,6.408,WSW
2021-05-04 00:59:00,153,100,446.97,1.62,638,0,25.56,0,0,12.4,67.75,679.12,71.25,66.83,21.13,258.27,24.42,,301.25,1.74,Family Camp,,May,5,Tuesday,1,0,2021,2021-05-04,6.264,WNW
2021-05-04 00:59:00,30,0,0,1.74,7.87,19.24,12.45,16.36,16.98,13.65,75.58,2482.85,84.22,68.59,5.92,33.24,24.98,0.39,254.5,1.78,Air Cargo,,May,5,Tuesday,1,0,2021,2021-05-04,6.408,WSW
2021-05-04 00:59:00,60,0,469.33,1.6,6.15,1.35,10.61,39.42,12.24,16.14,90.64,2754.03,95.17,86.08,10.31,74.19,20.72,0.52,254.5,1.78,Secondary Runway 02,,May,5,Tuesday,1,0,2021,2021-05-04,6.408,WSW
2021-05-04 00:59:00,63,100,438.55,1.76,46.12,0.59,23.84,27.57,18.6,11.56,52.67,991.49,64.77,47.29,7.71,78.78,25.99,,301.25,1.74,AE123 Inbound K.S.R,,May,5,Tuesday,1,0,2021,2021-05-04,6.264,WNW
2021-05-04 00:59:00,52,100,419.35,1.9,44.45,13.64,6.01,44.72,27.51,14.46,64.91,2785.49,71.02,59.27,6.95,56.27,25.04,,254.5,1.78,RIYADH FRONT(SASCO STATION 1),,May,5,Tuesday,1,0,2021,2021-05-04,6.408,WSW
2021-05-04 08:59:00,137,100,433.95,1.47,545.51,0,11.61,0,0,11.87,62.49,22703.01,72.04,58.87,6.11,59.53,33.28,,263.75,2.83,Family Camp,,May,5,Tuesday,1,8,2021,2021-05-04,10.188,W
2021-05-04 08:59:00,35,0,494.39,1.58,48.78,21.52,9.58,86.81,0,17.24,57.67,42369.17,70.36,49.17,4.85,39.02,30.84,2.48,263.75,2.96,ATC Tower,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,37,0,534.72,1.52,76.06,0.16,0.5,42.88,12.55,13.93,0,53619.63,0,0,1.98,2.79,32.95,2.48,263.75,2.96,Royal Terminal,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,47,100,411.21,1.48,96.14,0,7.88,12.06,2.04,11.63,59.23,37861.72,75.29,43.02,4.32,41.33,34.34,,263.75,2.96,SASCO Station 3,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,55,100,438.77,1.6,109.31,0,11.26,3.68,20.15,11.5,65.01,53933.85,70.04,59.5,5.56,36.2,38.55,,263.75,2.96,RIYADH FRONT(SASCO STATION 1),,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,34,100,433.07,1.53,21.77,25.09,16.82,70.38,55.1,10.69,51.13,55469.99,60.5,45.77,4.7,37.21,36.41,,263.75,2.83,AE123 Inbound K.S.R,,May,5,Tuesday,1,8,2021,2021-05-04,10.188,W
2021-05-04 08:59:00,23,0,508.28,1.52,45.8,0.53,58.88,10.47,16.09,49.91,0,0,0,0,3.81,18.9,32.77,0,263.75,2.96,Fire Station,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,52,0,405.12,1.67,0.62,18.22,0.06,21.28,0.39,21.04,58.83,6488.08,68.35,52.42,8.62,57.54,26.46,0.34,265,1.8,Primary Runway,,May,5,Tuesday,1,8,2021,2021-05-04,6.48,W
2021-05-04 08:59:00,30,0,472.43,1.47,9.69,28.86,20.71,360.44,14.67,14.19,89.84,28661.55,94.75,85.38,6.24,33.46,33.02,2.54,263.75,2.96,Secondary Runway 02,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,44,100,402.75,1.51,88.67,43.03,20.57,15.09,22.19,11.18,67.63,46221.23,83.44,46.79,7.29,36.16,35.13,,263.75,2.83,CS 59 Storage,,May,5,Tuesday,1,8,2021,2021-05-04,10.188,W
2021-05-04 08:59:00,27,0,0,1.58,15.52,27.15,20.99,4.83,21.22,9.48,73.21,59149.72,82.78,66.95,6.37,27.39,37.8,2.95,263.75,2.96,Air Cargo,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,15,0,0,1.51,7.11,7.85,20.73,27.52,8.02,17.4,72.78,30755.82,89.86,42.5,0,0,30.8,3.16,263.75,2.96,Secondary Runway 01,,May,5,Tuesday,1,8,2021,2021-05-04,10.656,W
2021-05-04 08:59:00,44,0,431.78,1.49,41.79,73.15,0.66,54.96,28.64,15.17,65.01,43844.37,78.62,49.65,10.12,48.01,32.09,0.26,250.63,2.27,Privet Aviation,,May,5,Tuesday,1,8,2021,2021-05-04,8.172,WSW
2021-05-04 16:59:00,38,0,499.97,1.66,76.33,31.08,52.81,0,12.52,14.96,57.25,1613.1,69.23,49.21,1.67,14.07,32.45,0.08,291.25,2.44,ATC Tower,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-04 16:59:00,26,100,405.33,1.89,44.41,10.56,9.24,1.26,48.63,13.21,64.5,1275.95,70.71,57.85,2.08,18.06,32.13,,255,2.77,RIYADH FRONT(SASCO STATION 1),,May,5,Tuesday,1,16,2021,2021-05-04,9.972,WSW
2021-05-04 16:59:00,15,0,0,1.53,16.71,11.47,27.01,0,25.18,15.09,70.77,951.94,88.86,46.06,0,0,32.42,0.06,291.25,2.44,Secondary Runway 01,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-04 16:59:00,133,100,440.1,1.49,505.09,0,50.99,0,0,11.28,61.22,8899.83,68.94,58.06,1.63,21.36,33.18,,242.5,2.96,Family Camp,,May,5,Tuesday,1,16,2021,2021-05-04,10.656,WSW
2021-05-04 16:59:00,27,0,515.11,1.68,54.87,2.55,37.73,0,36.21,15.17,0,6431.4,0,0,1.35,1.8,29.69,0.63,291.25,2.44,Royal Terminal,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-04 16:59:00,40,100,431.34,1.75,20.77,20.95,59.92,35.47,74.88,11.89,52.41,5879.36,62.83,46.9,1.63,22.61,32.52,,242.5,2.96,AE123 Inbound K.S.R,,May,5,Tuesday,1,16,2021,2021-05-04,10.656,WSW
2021-05-04 16:59:00,44,100,418.55,1.68,88.59,0,4.89,0,19.86,11.92,55.55,9155.62,69.83,44.16,1.33,21.26,32.35,,295,2.77,SASCO Station 3,,May,5,Tuesday,1,16,2021,2021-05-04,9.972,WNW
2021-05-04 16:59:00,30,100,403.88,1.63,60.35,23.36,41.02,0,47.34,13.29,57.99,5891.74,69.48,48.83,2.47,12.96,30.97,,242.5,2.96,CS 59 Storage,,May,5,Tuesday,1,16,2021,2021-05-04,10.656,WSW
2021-05-04 16:59:00,15,0,0,1.53,10.11,26.03,26.05,1.37,28.85,13.13,72,4538.14,82.84,61.55,2.68,13.77,31.29,0.31,291.25,2.44,Air Cargo,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-04 16:59:00,15,0,461.36,1.54,11.05,25.87,18.4,81.2,9.33,15.84,88.61,909.69,94.88,83.31,2.29,12.03,28.23,0.06,291.25,2.44,Secondary Runway 02,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-04 16:59:00,21,0,433.18,1.49,31.16,60.17,12.99,0.11,39.82,15.61,58.5,8769.63,71.81,46.67,3.1,18.21,30.78,0.8,212.36,1.74,Privet Aviation,,May,5,Tuesday,1,16,2021,2021-05-04,6.264,SSW
2021-05-04 16:59:00,15,0,495.46,1.56,25.25,0.82,101.17,2.59,28.61,50.33,0,0,0,0,2.02,9.56,31.85,0,291.25,2.44,Fire Station,,May,5,Tuesday,1,16,2021,2021-05-04,8.784,WNW
2021-05-05 00:59:00,55,0,432.83,1.65,2.6,46.55,6.66,9.57,24.37,18.6,55.22,691.47,65.73,49.39,9.61,62.6,22.23,0,208.83,1.19,Privet Aviation,,May,5,Wednesday,2,0,2021,2021-05-05,4.284,SSW
2021-05-05 00:59:00,75,0,472.93,1.66,11.91,1.32,10.38,67.09,13.1,17.56,88.73,3184.78,94.5,83.48,12.92,104.34,21.67,0.66,207.63,1.28,Secondary Runway 02,,May,5,Wednesday,2,0,2021,2021-05-05,4.608,SSW
2021-05-05 00:59:00,98,0,503.48,1.79,40.46,23.79,26.97,35.4,11.69,28.48,58.08,2336.27,71.88,48.94,12.41,151.48,23.58,0.34,242.63,1.28,ATC Tower,,May,5,Wednesday,2,0,2021,2021-05-05,4.608,WSW
2021-05-05 00:59:00,30,0,0,1.74,9.24,19.91,11.9,13.19,16.03,17.2,74.75,2545.7,83.56,68.23,5.7,33.06,25.91,0.45,242.63,1.28,Air Cargo,,May,5,Wednesday,2,0,2021,2021-05-05,4.608,WSW
